void_id,r_norm,abs_RM_res,RM_res
19861,1.2013858557222974,26.1,-26.1
19861,0.9270037655673864,36.8,-36.8
19861,0.6967833654927662,28.4,-28.4
19861,0.7832261007930456,38.2,-38.2
19861,0.9644579658606408,17.8,-17.8
19861,0.9442641209872866,26.3,-26.3
19861,0.9054594208248965,12.200000000000001,-12.200000000000001
19861,0.9736210491820655,8.4,-8.4
19861,0.9741992100479822,14.200000000000001,-14.200000000000001
19861,0.3859081272749701,40.2,-40.2
19861,0.37708511239943876,22.4,-22.4
19861,0.5372996076346385,27.9,-27.9
19861,0.25794730400728577,21.700000000000003,-21.700000000000003
19861,0.845766553703633,28.5,-28.5
19861,1.1572537745075553,21.6,-21.6
19861,0.48549753031429665,42.7,-42.7
19861,0.5310661395895858,24.3,-24.3
19861,0.9945778886251393,41.2,-41.2
19861,1.0823954461015375,19.8,-19.8
19861,1.0138892277712575,5.599999999999998,5.599999999999998
19861,1.0268461697998685,12.700000000000001,-12.700000000000001
22129,1.181038635876849,3.3,3.3
22129,0.7865365524180233,9.8,-9.8
22129,0.9700854609087329,30.3,-30.3
22129,0.7575330501202934,2.0,-2.0
22129,1.0227941608933724,1.2,-1.2
22129,0.533911795790987,4.3,-4.3
22129,0.3517635477369085,1.4000000000000001,-1.4000000000000001
22129,0.5003709930475855,20.400000000000002,-20.400000000000002
22129,0.35509893534659576,3.6999999999999997,-3.6999999999999997
22129,0.4153137257584592,24.9,24.9
22129,0.23956145291853453,10.100000000000001,-10.100000000000001
22129,0.8159856001404767,5.0,5.0
22129,0.686699923242407,0.5,0.5
22129,0.6898454897265999,3.5,-3.5
22129,0.7532859141465159,1.7,-1.7
22129,0.14442505835181635,1.0999999999999996,-1.0999999999999996
22129,0.6408099476600455,8.1,-8.1
22129,0.19257115517451207,5.7,5.7
22129,1.1431244869131234,22.4,22.4
22129,0.7946265616607732,10.1,10.1
22129,0.8826651617602449,16.1,16.1
22129,0.34135385783472094,22.2,-22.2
22129,0.5106714143753893,42.6,42.6
22129,0.800435058649003,25.9,25.9
22129,1.0502167950694115,19.7,19.7
22129,1.1685327072462637,20.3,20.3
22129,1.2227366364267978,20.9,20.9
22129,0.9881849823283037,11.399999999999999,11.399999999999999
22129,0.9758723415620978,2.6,2.6
22129,1.0411748877462803,7.1,7.1
22129,1.2335555722037306,13.5,13.5
